Unnamed: 0,Unnamed: 1,2T 2024,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,1T 2024,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,4T 2023,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,3T 2023,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,2T 2023,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,1T 2023,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,4T 2022,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,3T 2022,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,2T 2022,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,1T 2022,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,4T 2021,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,3T 2021,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,2T 2021,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,1T 2021,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,4T 2020,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,3T 2020,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,2T 2020,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,1T 2020,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,4T 2019,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,3T 2019,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,2T 2019,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,1T2019,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,4T 2018,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,3T 2018,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,2T 2018,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,1T 2018,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,4T 2017 (3),Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136
,,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón(2),Otros,Total,Refrescos,Agua (1),Garrafón(2),Otros,Total,Refrescos,Agua (1),Garrafón(2),Otros,Total,Refrescos,Agua (1),Garrafón (2),Otros,Total,Refrescos,Agua (1),Garrafón(2),Otros,Total
 México,,402.250572838532,44.080285373507095,108.09434297498099,45.039409271844,599.464610458864,332.48840621202277,31.282147492393985,89.853582570729,36.72906224566824,490.3531985208139,346.1,26.4,85.8,35.1,493.4,377.2403583352709,31.83453124247199,98.71710252980499,37.463670276907,545.2556623844549,375.91370216160396,37.008826548193,104.430842639102,38.138723422894,555.492094771793,309.49911055917784,26.42169573520501,87.59594163866001,35.240701080327,458.75744901336986,335.34003194415203,24.950062627292,74.824130504668,33.583370763493996,468.697595839606,344.758764116969,26.827773088768005,76.397760152617,33.952399974206,481.9366973325601,366.776193473611,31.283969827965997,81.85419763627401,34.877695252389,514.79205619024,301.9381813566263,21.325847847084994,67.531775186674,32.661788396487,423.4575927868723,337.555474758398,21.305855450084998,67.677718728087,31.550028860682,458.089077797252,321.5240906631491,19.703044820776014,71.96699837507,30.36578685988791,443.559920718883,348.84393215608407,23.422972772210002,75.87926741662,32.074243230145,480.22041557505906,296.06009966857005,17.905017035738002,65.920279469321,28.273416096371,408.15881227000006,322.057309594973,17.017799549339998,64.98410990462,27.903419547331993,431.9626385962649,325.6917329999229,16.02221360252,72.19132679760301,28.215613080572986,442.120886480619,346.5129554944571,15.878602196951,76.52823363645899,26.95616969119001,465.8759610190571,301.3495898490421,21.255034113231996,68.12569919474399,28.542454164122983,419.2727773211411,331.2206337047651,21.34710859588601,64.06251817200697,28.080242215176977,444.710502687835,351.80485860132114,23.34449328876502,72.81878361282601,29.562249362234972,477.53038486514714,357.12830624301614,28.26943400639699,77.61033643420997,31.46504865569002,494.47312533931307,304.4780014080541,21.896103061398996,66.03244837566,29.213714829830007,421.62026767494314,328.6654081283052,22.877033773792988,64.15822622989602,28.27258837737397,443.9732565093681,349.10601629584085,25.888701557130986,71.96539996841,30.593288451903984,477.55340627328576,360.89831522841405,29.00104734079402,76.354012358465,32.446498334311975,498.69987326198503,310.1177398760531,25.17966315400198,66.52501371789104,28.157591785650986,429.98000853359713,333.3954597330093,22.707660665707976,65.53544959272679,26.370512665911995,448.0090826573561
Guatemala,,45.15763105301995,2.7684776874974992,,2.5660105375643374,50.49211927808179,41.30908922605733,2.350381090997611,,2.224789270455657,45.8842595875106,40.5,2, N/A,2,44.4,41.29869768652127,2.1087009326784756,,2.338933652521955,45.7463322717217,40.50643106567907,1.9975117822741137,,2.327176187530822,44.83111903548401,35.561409364190496,1.3711868211649987,,2.2764449238154008,39.2090411091709,36.007171224000004,1.0936931418879987,,2.116973648501999,39.21783801439,34.063676404489996,0.5723471053519942,,2.2949293602709964,36.93095287011299,33.85421390515373,1.1201450743629768,,2.3504363653279,37.3247953448446,30.623608597727006,1.1430087764289838,,1.9351786044172066,33.7017959785732,32.511175088153045,0.8561969044509942,,1.9684214611391584,35.3357934537432,29.49657171929394,1.0346718113820006,,2.066147840085669,32.597391370761606,29.587835438789988,1.0342045628209993,,1.7702996630618022,32.39233966467279,28.65877715987691,0.8902778261419981,,1.3859851994597923,30.935040185478698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centroamérica Sur,,37.42858079584419,1.4891822849948215,0.9828468364461782,5.732428462159002,45.63303837944419,35.5788571802806,1.5904884303186315,1.0153872002863682,5.420339128320004,43.6050719392056,35.5,1.3,0.9,5.4,43.1,34.31028094163185,1.3145358239685234,0.8450697250124772,5.741653314327994,42.211539804940855,34.913630999294085,1.7068926755613112,0.6198175134946886,5.719475913175,42.95981710152509,31.35898463412869,2.0290848690895675,0.40561506759687155,5.623720363209819,39.417404934024944,32.63028515561497,1.7449247463860011,0.1326570613,5.439634471981732,39.94750143528271,29.730650009920417,1.7350237467460004,0.16621223505000424,5.288274480972001,36.92016047268842,31.21709096213999,1.876598542423,0.197161406626007,5.280184966204001,38.571035877393,29.796267952846662,1.9379641531698293,0.21296372537566577,4.927990561479836,36.875186392871996,31.851244206519986,1.7204455937929999,0.1462419965,4.638055250477002,38.35598704728999,27.14379694139999,1.555548857687,0.1243609096,4.011514121088,32.83522082977499,27.63345537034799,1.5895705394619999,0.11575937160000002,3.852741111994998,33.191526393404985,26.888497667268997,1.5108287160939997,0.12065506270000001,3.6859404355819976,32.205921881645,56.01408042942801,2.2461008678209993,0.0977098802,4.646696559244593,63.00458773669361,50.689188686266945,1.7725369522429983,0.0764237141,3.98589893463404,56.524048287243986,50.62105807705199,1.4822169913839998,0.0719795198,3.5936620998379993,55.76891668807399,49.181721587713966,2.9096478966499992,0.22709328359999997,4.771199034060997,57.08966180202496,54.19180096168199,2.907614406456,0.1345105129,4.948492111582,62.18241799261999,50.079340945100995,2.894992409439,0.1347905415,5.077665879277996,58.18678977531799,51.56446605145,3.1597389229759987,0.13983205429999998,5.358778975144997,60.22281600387099,48.00270792489796,3.0273750432520017,0.18876043440000004,5.135894995323996,56.35473839787396,51.73783417505558,2.789821888507671,0.1465251921,5.11758804421102,59.791769299874275,48.48729734728606,2.7278516015108667,0.12931991629999998,5.2230177333600665,56.56748659845699,45.482111588687,2.629417146211,0.1479408803,5.245742146933,53.50521176213099,36.843193719437025,2.8905816345119995,0.19973673860000002,4.9586097173029975,44.89212180985203,39.45048236477702,2.8233910115059997,0.17986637059999996,4.616247779221,47.069987526104015
México y Centroamérica,,484.836784687396,48.337945345999415,109.07718981142716,53.33784827156734,695.5897681163899,409.37635261836067,35.223017013710226,90.86896977101537,44.3741906444439,579.8425300475301,422.1,29.7,86.7,42.5,580.9,452.84933696342404,35.25776799911899,99.56217225481747,45.54425724375695,633.2135344611174,451.3337642265771,40.71323100602842,105.05066015259669,46.185375523599824,643.2830309088021,376.419504557497,29.821967425459576,88.00155670625688,43.14086636735222,537.3838950565657,403.97748832376703,27.788680515566,74.956787565968,41.139978883977726,547.8629352892788,408.55309053137944,29.135143940866,76.56397238766701,41.535603815449,555.7878106753615,431.84749834090474,34.280713444751974,82.05135904290002,42.5083165839209,590.6878874124776,362.35805790719996,24.40682077668381,67.74473891204967,39.52495756238404,494.03457515831747,401.91789405307105,23.882497948328993,67.823960724587,38.15650557229816,531.7808582982852,378.164459323843,22.293265489845016,72.09135928467,36.44344882106157,508.99253291941955,406.06522296522206,26.046747874493,75.99502678822,37.6972840052018,545.8042816331368,351.60737449571593,20.306123577974,66.040934532021,33.34534173141279,471.2997743371237,378.071390024401,19.263900417160997,65.08181978482,32.55011610657659,494.96722633295855,376.3809216861899,17.794750554763,72.26775051170301,32.20151201520703,498.6449347678629,397.1340135715091,17.360819188335,76.60021315625899,30.54983179102801,521.6448777071312,350.531311436756,24.164682009881997,68.35279247834399,33.31365319818398,476.362439123166,385.4124346664471,24.25472300234201,64.19702868490697,33.02873432675898,506.89292068045506,401.8841995464221,26.239485698204017,72.953574154326,34.639915241512966,535.7171746404651,408.6927722944661,31.42917292937299,77.75016848850997,36.82382763083501,554.6959413431841,352.4807093329521,24.923478104650997,66.22120881005999,34.349609825154005,477.97500607281705,380.4032423033608,25.66685566230066,64.30475142199602,33.39017642158499,503.7650258092424,397.5933136431269,28.616553158641853,72.09471988471,35.816306185264054,534.1208928717427,406.38042681710107,31.63046448700502,76.501953238765,37.69224048124497,552.205085024116,346.96093359549013,28.07024478851398,66.72475045649104,33.116201502953984,474.87213034344916,372.84594209778635,25.531051677213977,65.71531596332679,30.986760445132994,495.0790701834601
Colombia,,64.498142188162,9.367879715296997,4.0296535293560005,7.07717780921,84.972853242025,66.02308985311805,10.581996112269,4.052724904554001,7.650033094683946,88.307843964625,70.9,10.2,3.5,7.4,91.9,68.64048445322895,10.960896592424998,3.713652795572,7.7300572204250155,91.04509106165096,63.86065554752596,9.336825636299,3.47681142462,7.476833391555,84.15112599999996,61.369110406449956,8.76918320611002,3.2988995172960007,7.05223564664598,80.48942877650197,66.04837029685899,9.045237665005999,3.406516746684,6.884143291451,85.38426799999999,61.777115201650986,8.801786967472001,3.1889774854199997,7.076156345457,80.84403599999997,64.623070650724,8.382490273729001,2.851035785839999,7.57235141349798,83.42894812379099,62.133399358912,7.747118396157004,3.0744087125379997,7.4465335323929995,80.40146000000001,66.94048070305901,8.653234412036998,3.7601675803319994,6.86404730163299,86.21792999706099,59.78286662742809,7.589256057348001,3.8894347440059978,5.971296581373996,77.23285401015607,53.63446928465381,5.149721228361001,3.4733345845379984,4.501054901956991,66.7585799995098,54.229025320809306,5.282368214464999,3.944170658982,4.236241569101001,67.69180576335731,60.84895901127699,4.972982550874001,4.113614013518,4.235714059323,74.17126963499199,50.84974980486301,3.308324480829,3.748163361602,3.025966738801001,60.93220438609501,46.48841805154201,2.038394775954,3.6265783685880004,2.135670721481999,54.289061917566016,50.17471287870704,6.390667654641999,5.051536878943,3.8124807980919995,65.42939821038404,58.91912114897302,6.509144289832999,4.809577981666999,3.792628956120002,74.03047237659302,53.38567915898798,6.609555485124002,5.0313760466640005,3.8568283485109993,68.88343903928698,48.55563467342879,5.814212904232104,4.595503007464363,3.187969436760506,62.15332002188576,45.72111498080592,6.295785508216001,4.737662542737998,3.6319394910130076,60.38650252277293,56.63297498647668,7.233844715427528,4.778942154854071,4.846628862514878,73.49239071927316,53.301445924375,8.020868071588994,3.706144863264003,4.434213801907999,69.462672661136,47.31218032401009,7.887335605660009,2.7357295575200022,3.865989942729969,61.80123542992007,50.38596776421997,8.795720323510054,3.1307963773700207,4.369883921909934,66.68236838700997,54.47175353013999,7.154922875510059,4.74267439103,4.914713953459886,71.28406475013993
 Brasil (3),,223.97417193000007,18.871163563999996,2.410156766,24.170181255,269.4256735150001,240.14358379299995,20.768508612999998,2.738925361,24.550593003,288.20161076999995,266.4,22.4,3.2,26,318,214.12776990700013,18.202282034999996,2.375236301,21.175071097,255.88035934000013,203.49266458699992,15.188633421000008,1.990134767,19.685500623,240.35693339799994,218.34677460900005,19.412842386000005,2.671405022,20.504093399000052,260.9351154160001,249.95682104399998,20.266598909000002,2.843967142,22.700888969999916,295.7682760649999,204.14260507184144,14.596137442832104,2.0230935190001653,18.179371307326313,238.94120734100002,193.78463327600002,14.504967940999993,3.4393920919999954,18.94304127699997,230.67203458599997,206.7154494390001,17.096722174999996,2.404946971999998,24.645662587999897,250.86278117400002,234.765577644,16.633549326999997,2.258978136999998,18.486999372,272.14510448,193.38226168799997,11.970069052999989,1.889611365999997,15.607892181999992,222.84983428899994,176.97652808623732,8.398332929999997,1.5018308139999998,12.664181481,199.5408733112373,181.17386348914033,11.41973192699999,2.213083188999997,13.940469196999995,208.74714780214032,239.20581276714668,15.962778874999998,2.8355816619999983,17.370070724999998,275.37424402914667,184.40769955841398,9.609844598999992,2.1299956149999977,11.85415896099999,208.00169873341395,157.37972838699994,5.713851348999995,1.7508864299999987,8.650511231999996,173.49497739799992,174.47935329999993,15.492745578999985,2.913000732999999,13.136318254999983,206.02141786699988,221.69400703999992,15.893353950000012,2.3551086800000007,15.619756909999985,255.5622265799999,170.30173831000064,11.219688309999981,1.797270690000003,11.900809079999819,195.21950639000045,157.948521798,10.42766450699998,1.5770805799999967,13.126395399999984,183.07966228499996,182.26725324479247,14.639720001016988,2.373447824999996,13.143538058046898,212.42395912885635,205.23535623099994,14.557414651999993,2.367539026999998,14.774492987999993,236.93480289799993,164.27712685999992,10.222715086999974,1.605141217999997,8.772646555999982,184.8776297209999,149.98325893199996,9.668157051999986,1.550012904999998,9.643755931,170.84518481999993,169.33724737300005,12.43080665699998,2.089115181999997,10.90718771599999,194.764356928,200.80384902800003,12.594811644999993,1.9862827229999978,11.314624857999995,226.699568254
Argentina,,26.790770406554675,4.152950254974413,1.65650810639,2.52237362450799,35.12260239242708,29.427387772856203,5.163370874185386,2.0362907371,3.021144645200905,39.64819402934249,37.8,6.6,1.9,4.8,51.1,31.46644690983729,4.659392801721513,1.42038942702,3.41712532305751,40.963354461636314,29.986304395040776,4.2902194855697395,1.07977480917,3.61349031021949,38.969789,35.86839164696678,5.519640991820928,1.41657047708,4.88250737757289,47.6871104934406,41.112723040670005,4.995534455249387,1.11696888775,4.343076131176122,51.56830251484551,32.294522695419964,3.627265272769207,0.7676895194762031,3.2180025289238863,39.90748001658926,30.214603556833172,3.34694750533433,0.77921372716,3.185949647822345,37.52671443714985,35.788998672587276,4.080181831395875,1.183285893930001,3.8566208725215505,44.9090872704347,38.16654876508493,3.9513875310604973,1.2488526360100032,3.8170868659888444,47.18387579814427,28.688376246176436,2.7222317334037944,1.160179873070004,3.0388141532110713,35.609602005861305,24.0829567713132,2.11088611930266,1.189549014100003,2.6668614588223334,30.050253363538193,34.15537031000653,3.0326938788723026,1.792184386840002,3.6204678545027633,42.600716430221595,35.932426460402716,2.972037662718124,1.810577481100002,3.884737372456682,44.59977897667753,25.244661150145383,1.7183874942664354,1.4236197894900031,2.3315345116758994,30.718202945577723,19.65518020581062,1.226314522211053,1.152226016900002,1.1825279739819472,23.21624871890362,27.38050505520547,3.76287356831951,1.4252872783800001,2.6735506387140817,35.24221654061906,31.763892838509495,4.127223893469195,1.0763362798000011,2.9878035921255224,39.95525660390422,26.72073709875594,3.1820648549295245,0.935002369040001,2.176184017731685,33.013988340457146,25.519490120377718,3.1277959338290526,0.899276060650002,2.025002186092887,31.57156430094966,27.35534847535779,3.8068704968179734,1.006855478910002,2.542839624835527,34.7119140759213,35.00681254505317,4.579328027809545,1.302978378920003,3.3464714367623785,44.2355903885451,34.08598506905294,3.8605657515249985,0.895917836270003,2.5285239448976746,41.37099260174561,30.95466045039492,3.6385267816164832,1.0305648811800021,2.4851306919511797,38.108882805142585,40.82669143534006,5.287532263959118,1.450365119590002,4.014157045826494,51.57874586471567,49.42635304227464,5.399501448657704,1.3253520997500021,4.503915482078783,60.655122072761124
Uruguay,,8.699457729984708,1.433405391295569,0,0.566153552646454,10.699016673926732,10.051025922831437,1.8381519480640238,0,0.743330278150693,12.632508149046153,12,1.7, -   ,0.8,14.4,9.407966109667486,2.0707836637077746,0,0.492689014125857,11.971438787501116,8.78141432508134,2.9343398941432146,0,0.458242897376249,12.173997116600802,10.364667207761556,2.086222326586608,0,0.654557344681805,13.10544687902997,12.36479740624629,1.787880103769243,0,0.572118644289761,14.724796154305293,8.815886101243743,1.168736942380982,0,0.362070006075979,10.346693049700704,8.63144315507694,1.1281797568068546,0,0.356909088116204,10.116532,9.437088882091212,1.6547273206716024,-,0.325613797237186,11.41743,12.083004585310295,1.5725019454052789,0,0.355123469284424,14.010629999999997,8.590655411922182,1.0311594382119869,0,0.16242614986583298,9.784241000000002,8.14659535875179,0.9828376504055731,0,0.132131990842636,9.261565,8.854134607360336,1.2786836143971478,0,0.18301477824251502,10.315833,11.57282249666372,1.308216732092839,0,0.18758577124344003,13.068624999999999,8.671937620614933,0.8305098294567891,0,0.10910012432879287,9.611547574400515,7.3887218519418845,0.6387346599513605,0,0.07690490247541344,8.10436141436866,9.087263210344982,1.246881176957769,0,0.11929854327748628,10.453442930580238,11.972049979045318,1.083655832151049,-,0.13380927383043636,13.189515085026803,8.537186924614206,0.6695870847065658,-,0.091781232459007,9.298555241779779,8.617239458609616,0.6753998248968238,-,0.07899615191582701,9.371635435422267,9.545756160672045,0.9808994972261197,-,0.05720621686551937,10.583861874763684,12.058439414074497,0.9671389591205262,0,0.286223032025657,13.31180140522068,8.724645498020278,0.6046544537285149,0,0.045870132284606985,9.3751700840334,,,,,,,,,,,,,,,
Sudamérica,,323.9625422547015,33.82539892556698,8.096318401746,34.33588624136444,400.22014582337886,345.64508734180566,38.352027547518404,8.827941002654,35.965101021035544,428.7901569130136,387,40.8,8.5,39,475.3,323.6426673797339,35.89335509285428,7.509278523592,32.81494265460839,399.86024365078856,306.121038854648,31.750018437011963,6.54672100079,31.23406722215074,375.6518455146007,325.9489438701783,35.78788891051756,7.386875016376001,33.09339376790073,402.2171015649726,369.48271178777526,36.095251133024625,7.367452776434,34.5002270369168,447.4456427341507,307.03012907015614,28.193926625454296,5.979760523896369,28.83560018778318,370.03941640729,297.2537506386342,27.36258547687018,7.069641604999994,30.0582514264365,361.74422914694094,314.07493635259056,30.578749723224476,6.662641578467999,36.27443079015164,387.5907584444347,351.9556116974542,30.81067321550277,7.2679983533420005,29.52325700890626,419.55754027520527,290.44415997352667,23.312716281963773,6.939225983075999,24.780429066450893,345.5,262.8405495009561,16.64177792806923,6.164714412638,19.96422983262196,305.6112716742853,278.4123937273165,21.01347763473444,7.949438234821999,21.980193398846275,329.35550299571923,347.5600207354901,25.21601582068496,8.759773156618,25.678107928023124,407.2139176408162,269.17404813403726,15.467066403552217,7.301778766092001,17.320760335805684,309.2636536394872,230.91204849629443,9.61729530711641,6.529690815488001,12.045614829939357,259.10464944883825,261.12183444425744,26.893167978919262,9.389824890323,19.741648235083552,317.1464755485833,324.34907100652777,27.613377965453257,8.241022941467001,22.533998732075947,382.73747064552396,258.94534149235875,21.680895734760075,7.763649105704005,18.02560267870151,306.41548901152436,240.64088605041613,20.04507316995796,7.071859648114362,18.418363174769205,286.17618204325765,264.88947286162824,25.72327550327708,8.117965846647996,19.375523390760954,318.1062376023143,308.93358317660426,27.337726354357592,8.449459560774072,23.253816319302906,367.9745854110389,260.38920335144815,22.70880336384248,6.207203917534003,15.781254435090263,305.0864650679149,228.25009970640497,21.194019439276477,5.316307343700002,15.99487656568115,270.7553030550626,260.5499065725601,26.514059244469152,6.67027667896002,19.291228683736417,313.0254711797256,320.93508644737267,27.549979054914758,8.268990056465,21.40114270098266,378.1551982597351
TOTAL,,808.7993269420974,82.16334427156639,117.17350821317316,87.67373451293179,1095.8099139397686,755.0214399601664,73.57504456122862,99.69691077366937,80.33929166547944,1008.6326869605439,809.1,70.5,95.2,81.5,1056.2,776.492004343158,71.15112309197326,107.07145077840947,78.35919989836535,1033.073778111906,757.4548030812251,72.46324944304038,111.59738115338669,77.41944274575056,1018.9348764234027,702.3684484276753,65.60985633597713,95.38843172263287,76.23426013525295,939.6009966215382,773.4602001115422,63.883931648590625,82.32424034240199,75.64020592089452,995.3085780234294,715.5832196015356,57.3290705663203,82.54373291156338,70.37120400323218,925.8272270826515,729.1012489795389,61.643298921622154,89.12100064790002,72.5665680103574,952.4321165594185,676.4329942597906,54.985570499908285,74.40738049051767,75.79938835253569,881.6253336027521,753.8735057505253,54.693171163831764,75.09195907792899,67.67976258120441,951.3383985734904,668.6086192973696,45.605981771808786,79.030585267746,61.223877887512465,854.4925329194195,668.9057724661782,42.68852580256223,82.15974120085801,57.66151383782376,851.4155533074222,630.0197682230324,41.319601212708434,73.990372766843,55.32553513025906,800.655277332843,725.6314107598912,44.479916237845956,73.841592941438,58.22822403459971,902.1811439737749,645.5549698202271,33.261816958315215,79.56952927779501,49.52227235101272,807.9085884073501,628.0460620678035,26.978114495451408,83.12990397174698,42.595446620967365,780.7495271559693,611.6531458810134,51.05784998880126,77.74261736866698,53.05530143326753,793.5089146717493,709.7615056729749,51.86810096779527,72.43805162637398,55.56273305883492,889.6303913259791,660.8295410387809,47.92038143296409,80.71722326003001,52.66551792021448,842.1326636519894,649.3336583448822,51.47424609933095,84.82202813662434,55.24219080560422,840.8721233864417,617.3701821945804,50.646753607928076,74.33917465670798,53.72513321591496,796.0812436751314,689.336825479965,53.00458201665825,72.75421098277009,56.643992740887896,871.7396112202813,657.982516994575,51.325356522484334,78.301923802244,51.597560620354315,839.2073579396576,761.4774911543016,60.22206135964018,93.7194495467369,61.724530954177126,977.1435330148557,704.6151005738475,60.45429605163629,83.5827756313796,59.09998575828619,907.7521580151496,693.781028545159,53.08103073212874,73.98430601979179,52.387903146115654,873.2342684431951
Filipinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.84696463079561,7.39757743335868,11.9011889642719,8.03741390725101,154.18314493567723,97.10426040579728,5.869992018653168,10.18774849592854,6.692555571595781,119.85455649197476,,,,,
Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.84696463079561,7.39757743335868,11.9011889642719,8.03741390725101,154.18314493567723,97.10426040579728,5.869992018653168,10.18774849592854,6.692555571595781,119.85455649197476,,,,,
En Hoja: ,Volumen T,Copiar todo lo de la imagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
